"model","term","odds_ratio","conf_low","conf_high","p_value","exposure","n_unweighted"
"Age 20-39","sitting_per_60min",1.10837865650978,0.938069243936137,1.30960827694513,0.226701055034226,"sitting_per_60min",791
"Age 20-39","age",1.24387646116769,1.14098631763805,1.35604487690087,7.26613657395821e-07,"sitting_per_60min",791
"Age 20-39","sexMale",0.937241726651937,0.423928275298531,2.07210064853286,0.872786524717707,"sitting_per_60min",791
"Age 20-39","race_ethnicityOther Hispanic",0.222564603937464,0.0422902776497887,1.17130947533724,0.0761664952839252,"sitting_per_60min",791
"Age 20-39","race_ethnicityNon-Hispanic White",0.146979437376067,0.0390833761522296,0.552740247598921,0.00455020153306138,"sitting_per_60min",791
"Age 20-39","race_ethnicityNon-Hispanic Black",0.535712634447648,0.0860787168919618,3.33401840860431,0.503428524924727,"sitting_per_60min",791
"Age 20-39","race_ethnicityNon-Hispanic Asian",1.20974300541427,0.216660641349965,6.75470233093625,0.828210042508511,"sitting_per_60min",791
"Age 20-39","race_ethnicityOther/Multi-racial",0.149248327877512,0.010113202621034,2.20257263786098,0.166041045016922,"sitting_per_60min",791
"Age 20-39","education9th-11th grade",0.378155117729388,0.0179556696168338,7.96413033412358,0.531674000368571,"sitting_per_60min",791
"Age 20-39","educationHigh school/GED",1.56242489409185,0.15103666043239,16.1627749361599,0.708153387640197,"sitting_per_60min",791
"Age 20-39","educationSome college/AA",0.7689131806274,0.0886951479345399,6.66583790782886,0.811515753855577,"sitting_per_60min",791
"Age 20-39","educationCollege graduate or above",0.0124012245321886,0.000222641899435057,0.690752146330012,0.0323235793718418,"sitting_per_60min",791
"Age 20-39","pir",0.896453039168559,0.647772526849455,1.24060224558013,0.509632734616568,"sitting_per_60min",791
"Age 20-39","meets_pa_guidelineMeets guideline",0.361304805703001,0.17080719134845,0.764260342866813,0.00773671005359932,"sitting_per_60min",791
"Age 20-39","smoking_statusFormer",1.33890660256778,0.254205893957818,7.05204298172981,0.730625019475224,"sitting_per_60min",791
